unique_id,block_num,unit_count,case_type_name,submission_year,block_address,occupancy_type,occupancy_or_vacancy_date,occupancy_or_vacancy_date_year,bedroom_count,bathroom_count,square_footage,monthly_rent,base_rent_includes_water,base_rent_includes_natural_gas,base_rent_includes_electricity,base_rent_includes_refuse_recycling,base_rent_includes_other_utilities,past_occupancy,vacancy_date,signature_date,occupancy_or_vacancy_date_history,year_property_built,point,analysis_neighborhood,supervisor_district,data_as_of,data_loaded_at,rent_min,rent_max,rent_avg
8581801864896058395,0479,10,"Housing Inventory - Unit information (2024)",2024,"2900 Block of VAN NESS AVE","Occupied by non-owner",2021/02/06,2021,1,1,"751-1000 Sq.Ft",$2251-$2500,Y,N,N,Y,,No,,2024/03/07,,1925,"POINT (-122.42499636 37.802723623)",Marina,2,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2251,2500,2376
-5528035950820719384,3652,4,"Housing Inventory - Unit information (2024)",2024,"100 Block of VICKSBURG ST","Occupied by non-owner",2021/02/01,2021,1,1,"1001-1250 Sq.Ft",$3251-$3500,Y,N,N,Y,,No,,2024/03/06,,1925,"POINT (-122.428723943 37.752799547)","Noe Valley",8,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",3251,3500,3376
-1218953679333607494,3652,4,"Housing Inventory - Unit information (2024)",2024,"100 Block of VICKSBURG ST","Occupied by non-owner",2013/06/07,2013,1,1,"1001-1250 Sq.Ft",$2001-$2250,Y,N,N,Y,,,,2024/03/06,,1925,"POINT (-122.428723943 37.752799547)","Noe Valley",8,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2001,2250,2126
4333438789752626553,1462,4,"Housing Inventory - Unit information (2024)",2024,"400 Block of 31ST AVE","Occupied by non-owner",2021/10/01,2021,1,1,"501-750 Sq.Ft",$2001-$2250,Y,N,N,Y,,No,,2024/03/07,,1927,"POINT (-122.49116385 37.780763699)","Outer Richmond",1,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2001,2250,2126
-5204641100519592907,1462,4,"Housing Inventory - Unit information (2024)",2024,"400 Block of 31ST AVE","Occupied by non-owner",2018/12/23,2018,1,1,"501-750 Sq.Ft",$2501-$2750,Y,N,N,Y,,,,2024/03/07,,1927,"POINT (-122.49116385 37.780763699)","Outer Richmond",1,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2501,2750,2626
-1212904257537998823,1462,4,"Housing Inventory - Unit information (2024)",2024,"400 Block of 31ST AVE","Occupied by non-owner",2023/01/01,2023,1,1,"501-750 Sq.Ft",$2501-$2750,Y,N,N,Y,,,,2024/03/07,,1927,"POINT (-122.49116385 37.780763699)","Outer Richmond",1,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2501,2750,2626
7940618202358900202,1462,4,"Housing Inventory - Unit information (2024)",2024,"400 Block of 31ST AVE","Occupied by non-owner",2001/09/01,2001,1,1,"501-750 Sq.Ft",$1251-$1500,Y,N,N,Y,,,,2024/03/07,,1927,"POINT (-122.49116385 37.780763699)","Outer Richmond",1,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1251,1500,1376
4381625740358743995,1661,3,"Housing Inventory - Unit information (2024)",2024,"4200 Block of FULTON ST","Occupied by non-owner",,"Year Unknown (within past 10-20 years)",1,1,"501-750 Sq.Ft",$1501-$1750,Y,N,N,Y,,,,2024/03/07,,1923,"POINT (-122.473993362 37.77309171)","Outer Richmond",1,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1501,1750,1626
8497960801213550117,1661,3,"Housing Inventory - Unit information (2024)",2024,"4200 Block of FULTON ST","Occupied by non-owner",,"Year Unknown (within past 10-20 years)",3,1,"1001-1250 Sq.Ft",$2251-$2500,Y,N,N,Y,,,,2024/03/07,,1923,"POINT (-122.473993362 37.77309171)","Outer Richmond",1,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2251,2500,2376
7557355936718139153,1661,3,"Housing Inventory - Unit information (2024)",2024,"4200 Block of FULTON ST","Occupied by non-owner",2020/12/01,2020,3,1,"1251-1500 Sq.Ft",$3001-$3250,Y,N,N,Y,,,,2024/03/07,,1923,"POINT (-122.473993362 37.77309171)","Outer Richmond",1,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",3001,3250,3126
-5881066147445905672,1168,3,"Housing Inventory - Unit information (2024)",2024,"2400 Block of FULTON ST","Occupied by non-owner",2011/11/01,2011,2,1,"1251-1500 Sq.Ft",$2251-$2500,Y,N,N,Y,,,,2024/03/07,,1911,"POINT (-122.457337526 37.774486141)","Lone Mountain/USF",1,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2251,2500,2376
3471100618640362606,3609,1,"Housing Inventory - Unit information (2024)",2024,"300 Block of SAN CARLOS ST","Occupied by non-owner",2021/07/01,2021,2,1,Unknown,$3001-$3250,Y,N,N,Y,,No,,2024/03/07,,1900,"POINT (-122.419696229 37.757790596)",Mission,9,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",3001,3250,3126
8809866463156620391,1869,2,"Housing Inventory - Unit information (2024)",2024,"1900 Block of KIRKHAM ST","Occupied by non-owner",2023/04/01,2023,2,1,"751-1000 Sq.Ft",$3751-$4000,N,N,N,N,,No,,2024/03/06,,1938,"POINT (-122.481680509 37.759564542)",Sunset/Parkside,4,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",3751,4000,3876
-8226203286002731023,1869,2,"Housing Inventory - Unit information (2024)",2024,"1900 Block of KIRKHAM ST","Occupied by non-owner",2023/04/27,2023,2,1,"751-1000 Sq.Ft",$3501-$3750,N,N,N,N,,No,,2024/03/06,,1938,"POINT (-122.481680509 37.759564542)",Sunset/Parkside,4,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",3501,3750,3626
1914068206513612479,3609,4,"Housing Inventory - Unit information (2024)",2024,"300 Block of SAN CARLOS ST","Occupied by non-owner",2020/11/14,2020,0,1,Unknown,$1501-$1750,Y,Y,Y,Y,,,,2024/03/07,,1900,"POINT (-122.419696229 37.757790596)",Mission,9,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1501,1750,1626
-8443405773168811870,3609,4,"Housing Inventory - Unit information (2024)",2024,"300 Block of SAN CARLOS ST","Occupied by non-owner",2020/07/22,2020,0,1,Unknown,$2001-$2250,Y,Y,Y,Y,,,,2024/03/07,,1900,"POINT (-122.419696229 37.757790596)",Mission,9,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2001,2250,2126
3821093640527060679,3609,4,"Housing Inventory - Unit information (2024)",2024,"300 Block of SAN CARLOS ST","Occupied by non-owner",2024/02/22,2024,0,1,Unknown,$1751-$2000,Y,Y,Y,Y,,No,,2024/03/07,,1900,"POINT (-122.419696229 37.757790596)",Mission,9,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1751,2000,1876
7669848441484726682,0134,5,"Housing Inventory - Unit information (2024)",2024,"0 Block of HODGES ALY","Occupied by non-owner",2023/05/01,2023,2,1,"501-750 Sq.Ft",$2251-$2500,Y,N,N,Y,,No,,2024/03/06,,1908,"POINT (-122.403759368 37.799448686)","North Beach",3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2251,2500,2376
-8158916375977289195,0134,5,"Housing Inventory - Unit information (2024)",2024,"0 Block of HODGES ALY","Occupied by non-owner",2023/11/01,2023,2,1,"501-750 Sq.Ft",$2501-$2750,Y,N,N,Y,,Yes,,2024/03/06,,1908,"POINT (-122.403759368 37.799448686)","North Beach",3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2501,2750,2626
5300079704605100557,0134,5,"Housing Inventory - Unit information (2024)",2024,"1100 Block of MONTGOMERY ST","Occupied by non-owner",2020/09/01,2020,2,1,"501-750 Sq.Ft",$2751-$3000,Y,N,N,Y,,No,,2024/03/06,,1908,"POINT (-122.404078415 37.799646902)","North Beach",3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2751,3000,2876
4495901508257395030,0134,5,"Housing Inventory - Unit information (2024)",2024,"1100 Block of MONTGOMERY ST","Occupied by non-owner",2022/03/01,2022,2,1,"751-1000 Sq.Ft",$751-$1000,Y,N,N,Y,,No,,2024/03/06,,1908,"POINT (-122.404078415 37.799646902)","North Beach",3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",751,1000,876
7450242785213806946,0134,5,"Housing Inventory - Unit information (2024)",2024,"1100 Block of MONTGOMERY ST","Occupied by non-owner",1994/12/07,1994,2,1,"751-1000 Sq.Ft",$2001-$2250,Y,N,N,N,,No,,2024/03/06,,1908,"POINT (-122.404078415 37.799646902)","North Beach",3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2001,2250,2126
-8567372469033719509,3560,1,"Housing Inventory - Unit information (2024)",2024,"200 Block of NOE ST","Occupied by non-owner",2020/11/21,2020,3,2,"1501-1750 Sq.Ft",$5001-$5250,Y,N,N,Y,,,,2024/03/07,,1900,"POINT (-122.433148063 37.76546531)","Castro/Upper Market",8,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",5001,5250,5126
3375403969495005283,0864,3,"Housing Inventory - Unit information (2024)",2024,"600 Block of WALLER ST","Occupied by non-owner",2012/02/01,2012,3,1,"1251-1500 Sq.Ft",$3751-$4000,Y,N,N,Y,,,,2024/03/07,,1900,"POINT (-122.433964876 37.770646408)","Haight Ashbury",8,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",3751,4000,3876
9042419523753279603,0864,3,"Housing Inventory - Unit information (2024)",2024,"600 Block of WALLER ST","Occupied by non-owner",2021/01/01,2021,5+,2,"2001-2250 Sq.Ft",$6251-$6500,Y,N,N,Y,,No,,2024/03/07,,1900,"POINT (-122.433964876 37.770646408)","Haight Ashbury",8,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",6251,6500,6376
9180533070514217959,0864,3,"Housing Inventory - Unit information (2024)",2024,"600 Block of WALLER ST","Occupied by non-owner",2022/01/01,2022,3,1,"1251-1500 Sq.Ft",$4251-$4500,Y,N,N,Y,,No,,2024/03/07,,1900,"POINT (-122.433964876 37.770646408)","Haight Ashbury",8,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",4251,4500,4376
-1448004367543672490,2611,1,"Housing Inventory - Unit information (2024)",2024,"0 Block of DIVISADERO ST","Occupied by non-owner",2022/11/01,2022,1,1,"501-750 Sq.Ft",$2751-$3000,Y,N,N,Y,,No,,2024/03/07,,1904,"POINT (-122.436485557 37.768132524)","Castro/Upper Market",8,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2751,3000,2876
4890912251622298575,1738,4,"Housing Inventory - Unit information (2024)",2024,"1200 Block of FUNSTON AVE","Occupied by non-owner",1991/01/01,1991,2,1,"751-1000 Sq.Ft",$1251-$1500,Y,N,N,Y,,No,,2024/03/07,,1974,"POINT (-122.470592088 37.764797067)","Inner Sunset",7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1251,1500,1376
-675175800506524464,1738,4,"Housing Inventory - Unit information (2024)",2024,"1200 Block of FUNSTON AVE","Occupied by non-owner",2023/08/06,2023,2,1,"751-1000 Sq.Ft",$3251-$3500,Y,N,N,Y,,No,,2024/03/07,,1974,"POINT (-122.470592088 37.764797067)","Inner Sunset",7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",3251,3500,3376
592467499711925050,1738,4,"Housing Inventory - Unit information (2024)",2024,"1200 Block of FUNSTON AVE","Occupied by non-owner",2023/08/01,2023,2,1,"751-1000 Sq.Ft",$3251-$3500,Y,N,N,Y,,No,,2024/03/07,,1974,"POINT (-122.470592088 37.764797067)","Inner Sunset",7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",3251,3500,3376
4200493462738638182,1738,4,"Housing Inventory - Unit information (2024)",2024,"1200 Block of FUNSTON AVE","Occupied by non-owner",2018/01/01,2018,2,1,"751-1000 Sq.Ft",$3001-$3250,N,N,N,N,,,,2024/03/07,,1974,"POINT (-122.470592088 37.764797067)","Inner Sunset",7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",3001,3250,3126
15778415040019631,3575,8,"Housing Inventory - Unit information (2024)",2024,"200 Block of CAPP ST","Occupied by non-owner",,1984,3,1,Unknown,$1251-$1500,Y,N,N,Y,,,,2024/03/07,,1910,"POINT (-122.418416088 37.762689059)",Mission,9,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1251,1500,1376
-1605427143393813254,3575,8,"Housing Inventory - Unit information (2024)",2024,"200 Block of CAPP ST","Occupied by non-owner",,2008,2,1,Unknown,$2001-$2250,Y,N,N,Y,,,,2024/03/07,,1910,"POINT (-122.418416088 37.762689059)",Mission,9,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2001,2250,2126
1317150522380352882,3575,8,"Housing Inventory - Unit information (2024)",2024,"200 Block of CAPP ST","Occupied by non-owner",,1995,2,1,Unknown,$1251-$1500,Y,N,N,Y,,,,2024/03/07,,1910,"POINT (-122.418416088 37.762689059)",Mission,9,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1251,1500,1376
-8612478614010805234,3575,8,"Housing Inventory - Unit information (2024)",2024,"200 Block of CAPP ST","Occupied by non-owner",,2011,3,1,Unknown,$2751-$3000,Y,N,N,Y,,,,2024/03/07,,1910,"POINT (-122.418416088 37.762689059)",Mission,9,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2751,3000,2876
2566900981428748146,3575,8,"Housing Inventory - Unit information (2024)",2024,"200 Block of CAPP ST","Occupied by non-owner",,1995,2,1,Unknown,$1251-$1500,Y,N,N,Y,,,,2024/03/07,,1910,"POINT (-122.418416088 37.762689059)",Mission,9,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1251,1500,1376
3499080158277311503,3575,8,"Housing Inventory - Unit information (2024)",2024,"200 Block of CAPP ST","Occupied by non-owner",2020/06/01,2020,2,1,Unknown,$3001-$3250,Y,N,N,Y,,,,2024/03/07,,1910,"POINT (-122.418416088 37.762689059)",Mission,9,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",3001,3250,3126
-7590529541171793281,3575,8,"Housing Inventory - Unit information (2024)",2024,"200 Block of CAPP ST","Occupied by non-owner",2021/05/01,2021,2,1,Unknown,$2751-$3000,Y,N,N,Y,,,,2024/03/07,,1910,"POINT (-122.418416088 37.762689059)",Mission,9,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2751,3000,2876
8921204413990805193,3575,8,"Housing Inventory - Unit information (2024)",2024,"200 Block of CAPP ST","Occupied by non-owner",,2011,2,1,Unknown,$2501-$2750,Y,N,N,Y,,,,2024/03/07,,1910,"POINT (-122.418416088 37.762689059)",Mission,9,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2501,2750,2626
186358622521521408,6720,6,"Housing Inventory - Unit information (2024)",2024,"3900 Block of MISSION ST","Occupied by non-owner",2011/03/06,2011,2,1,Unknown,$1501-$1750,Y,N,N,Y,,,,2024/03/07,,1910,"POINT (-122.425334008 37.734869581)","Bernal Heights",8,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1501,1750,1626
-9014740509677314645,6720,6,"Housing Inventory - Unit information (2024)",2024,"3900 Block of MISSION ST","Occupied by non-owner",2003/05/20,2003,1,1,Unknown,$1001-$1250,Y,N,N,Y,,,,2024/03/07,,1910,"POINT (-122.425334008 37.734869581)","Bernal Heights",8,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1001,1250,1126
3501673257772605091,6720,6,"Housing Inventory - Unit information (2024)",2024,"3900 Block of MISSION ST","Occupied by non-owner",2011/04/01,2011,2,1,Unknown,$1001-$1250,Y,N,N,Y,,,,2024/03/07,,1910,"POINT (-122.425334008 37.734869581)","Bernal Heights",8,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1001,1250,1126
-4799415971819924805,6720,6,"Housing Inventory - Unit information (2024)",2024,"3900 Block of MISSION ST","Occupied by non-owner",2014/11/01,2014,2,1,Unknown,$3001-$3250,Y,N,N,Y,,,,2024/03/07,,1910,"POINT (-122.425334008 37.734869581)","Bernal Heights",8,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",3001,3250,3126
-5370085340271771636,6720,6,"Housing Inventory - Unit information (2024)",2024,"3900 Block of MISSION ST","Occupied by non-owner",,1997,1,1,Unknown,$751-$1000,Y,N,N,Y,,,,2024/03/07,,1910,"POINT (-122.425334008 37.734869581)","Bernal Heights",8,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",751,1000,876
-3557844652815000508,3576,6,"Housing Inventory - Unit information (2024)",2024,"3400 Block of 18TH ST","Occupied by non-owner",2021/08/01,2021,0,1,Unknown,$2501-$2750,Y,N,N,Y,,No,,2024/03/07,,1909,"POINT (-122.421200855 37.761778968)",Mission,9,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2501,2750,2626
-9173161328264854598,3576,6,"Housing Inventory - Unit information (2024)",2024,"3400 Block of 18TH ST","Occupied by non-owner",2021/03/16,2021,1,1,Unknown,$2751-$3000,Y,N,N,Y,,No,,2024/03/07,,1909,"POINT (-122.421200855 37.761778968)",Mission,9,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2751,3000,2876
8822059635895770660,3576,6,"Housing Inventory - Unit information (2024)",2024,"3400 Block of 18TH ST","Occupied by non-owner",,2006,0,1,Unknown,$751-$1000,Y,N,N,Y,,,,2024/03/07,,1909,"POINT (-122.421200855 37.761778968)",Mission,9,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",751,1000,876
-7509168982761485825,3576,6,"Housing Inventory - Unit information (2024)",2024,"3400 Block of 18TH ST","Occupied by non-owner",2021/02/01,2021,1,1,Unknown,$2751-$3000,Y,N,N,Y,,No,,2024/03/07,,1909,"POINT (-122.421200855 37.761778968)",Mission,9,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2751,3000,2876
-1818710285548271443,4142,7,"Housing Inventory - Unit information (2024)",2024,"2600 Block of 22ND ST","Occupied by non-owner",,"Year Unknown (more than 20 years)",2,1,Unknown,$751-$1000,Y,N,N,Y,,,,2024/03/07,,1911,"POINT (-122.407124068 37.756192654)",Mission,9,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",751,1000,876
-2796607428667327489,4142,7,"Housing Inventory - Unit information (2024)",2024,"2600 Block of 22ND ST","Occupied by non-owner",,"Year Unknown (more than 20 years)",2,1,Unknown,$1001-$1250,Y,N,N,Y,,,,2024/03/07,,1911,"POINT (-122.407124068 37.756192654)",Mission,9,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1001,1250,1126
-1119246600932117742,4142,7,"Housing Inventory - Unit information (2024)",2024,"2600 Block of 22ND ST","Occupied by non-owner",,1990,2,1,Unknown,$751-$1000,Y,N,N,Y,,,,2024/03/07,,1911,"POINT (-122.407124068 37.756192654)",Mission,9,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",751,1000,876
1661066610038756898,1005,1,"Housing Inventory - Unit information (2024)",2024,"3000 Block of SACRAMENTO ST","Occupied by non-owner",2023/03/01,2023,2,1,"751-1000 Sq.Ft",$3751-$4000,Y,N,N,Y,,No,,2024/03/07,,1960,"POINT (-122.443129712 37.788729696)","Pacific Heights",2,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",3751,4000,3876
-5273043478379537035,0726,12,"Housing Inventory - Unit information (2024)",2024,"1400 Block of STEINER ST","Occupied by non-owner",,2022,1,1,Unknown,$2751-$3000,Y,N,N,Y,,,,2024/03/07,,1925,"POINT (-122.434187754 37.782625674)","Western Addition",5,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2751,3000,2876
3140932620546527631,0726,12,"Housing Inventory - Unit information (2024)",2024,"1400 Block of STEINER ST","Occupied by non-owner",,"Year Unknown (within past 5-10 years)",1,1,Unknown,$1501-$1750,Y,N,N,Y,,,,2024/03/07,,1925,"POINT (-122.434187754 37.782625674)","Western Addition",5,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1501,1750,1626
-6582052018083189452,0726,12,"Housing Inventory - Unit information (2024)",2024,"1400 Block of STEINER ST","Occupied by non-owner",,2020,1,1,Unknown,$2501-$2750,Y,N,N,Y,,,,2024/03/07,,1925,"POINT (-122.434187754 37.782625674)","Western Addition",5,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2501,2750,2626
-3081781200516372386,0726,12,"Housing Inventory - Unit information (2024)",2024,"1400 Block of STEINER ST","Occupied by non-owner",,2022,1,1,Unknown,$2751-$3000,Y,N,N,Y,,,,2024/03/07,,1925,"POINT (-122.434187754 37.782625674)","Western Addition",5,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2751,3000,2876
-663459385147421432,0726,12,"Housing Inventory - Unit information (2024)",2024,"1400 Block of STEINER ST","Occupied by non-owner",,1993,0,1,Unknown,$1001-$1250,Y,N,N,Y,,,,2024/03/07,,1925,"POINT (-122.434187754 37.782625674)","Western Addition",5,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1001,1250,1126
564540188463989345,0726,12,"Housing Inventory - Unit information (2024)",2024,"1400 Block of STEINER ST","Occupied by non-owner",,2020,1,1,Unknown,$2501-$2750,Y,N,N,Y,,,,2024/03/07,,1925,"POINT (-122.434187754 37.782625674)","Western Addition",5,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2501,2750,2626
-8757738840982227673,0726,12,"Housing Inventory - Unit information (2024)",2024,"1400 Block of STEINER ST","Occupied by non-owner",,2020,1,1,Unknown,$2751-$3000,Y,N,N,Y,,,,2024/03/07,,1925,"POINT (-122.434187754 37.782625674)","Western Addition",5,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2751,3000,2876
3376075070264855072,0726,12,"Housing Inventory - Unit information (2024)",2024,"1400 Block of STEINER ST","Occupied by non-owner",,2020,1,1,Unknown,$2251-$2500,Y,N,N,Y,,,,2024/03/07,,1925,"POINT (-122.434187754 37.782625674)","Western Addition",5,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2251,2500,2376
-3110437321594487261,0726,12,"Housing Inventory - Unit information (2024)",2024,"1400 Block of STEINER ST","Occupied by non-owner",,1997,1,1,Unknown,$1251-$1500,Y,N,N,Y,,,,2024/03/07,,1925,"POINT (-122.434187754 37.782625674)","Western Addition",5,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1251,1500,1376
-4589992299481808646,0726,12,"Housing Inventory - Unit information (2024)",2024,"1400 Block of STEINER ST","Occupied by non-owner",,2020,1,1,Unknown,$2251-$2500,Y,N,N,Y,,,,2024/03/07,,1925,"POINT (-122.434187754 37.782625674)","Western Addition",5,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2251,2500,2376
5825869608728532459,0726,12,"Housing Inventory - Unit information (2024)",2024,"1400 Block of STEINER ST","Occupied by non-owner",,2022,0,1,Unknown,$2751-$3000,Y,N,N,Y,,,,2024/03/07,,1925,"POINT (-122.434187754 37.782625674)","Western Addition",5,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2751,3000,2876
8242001530570640227,0726,12,"Housing Inventory - Unit information (2024)",2024,"1400 Block of STEINER ST","Occupied by non-owner",,2018,1,1,Unknown,$2751-$3000,Y,N,N,Y,,,,2024/03/07,,1925,"POINT (-122.434187754 37.782625674)","Western Addition",5,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2751,3000,2876
-6655904142860864309,0726,12,"Housing Inventory - Unit information (2024)",2024,"1400 Block of STEINER ST","Occupied by non-owner",,1993,0,1,Unknown,$1001-$1250,Y,N,N,Y,,,,2024/03/07,,1925,"POINT (-122.434187754 37.782625674)","Western Addition",5,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1001,1250,1126
-8835111359015556413,0726,12,"Housing Inventory - Unit information (2024)",2024,"1400 Block of STEINER ST","Occupied by non-owner",,2022,0,1,Unknown,$2751-$3000,Y,N,N,Y,,,,2024/03/07,,1925,"POINT (-122.434187754 37.782625674)","Western Addition",5,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2751,3000,2876
-3558394931760799394,0726,12,"Housing Inventory - Unit information (2024)",2024,"1400 Block of STEINER ST","Occupied by non-owner",,1993,0,1,Unknown,$1001-$1250,Y,N,N,Y,,,,2024/03/07,,1925,"POINT (-122.434187754 37.782625674)","Western Addition",5,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1001,1250,1126
3988189783631295149,0726,12,"Housing Inventory - Unit information (2024)",2024,"1400 Block of STEINER ST","Occupied by non-owner",,2022,0,1,Unknown,$2751-$3000,Y,N,N,Y,,,,2024/03/07,,1925,"POINT (-122.434187754 37.782625674)","Western Addition",5,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2751,3000,2876
